county_id,county,election_dt,result_type_lbl,result_type_desc,contest_id,contest_title,contest_party_lbl,contest_vote_for,precinct_code,precinct_name,candidate_id,candidate_name,candidate_party_lbl,group_num,group_name,voting_method_lbl,voting_method_rslt_desc,vote_ct,
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,DR,DEEP RIVER,0,UNDER VOTE,,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,DR,DEEP RIVER,0,UNDER VOTE,,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,DR,DEEP RIVER,0,Write-In (Miscellaneous),NON,1,ELECTION DAY,V,Election Day,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,DR,DEEP RIVER,0,Write-In (Miscellaneous),NON,2,ONE-STOP,O,Absentee: One-Stop,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,DR,DEEP RIVER,0,Write-In (Miscellaneous),NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,DR,DEEP RIVER,0,Write-In (Miscellaneous),NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,DR,DEEP RIVER,0,Write-In (Miscellaneous),NON,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2528,Gidget Kidd,NON,1,ELECTION DAY,V,Election Day,5,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2528,Gidget Kidd,NON,2,ONE-STOP,O,Absentee: One-Stop,9,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2528,Gidget Kidd,NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2528,Gidget Kidd,NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2528,Gidget Kidd,NON,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2531,Gwen Williams,NON,1,ELECTION DAY,V,Election Day,1,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2531,Gwen Williams,NON,2,ONE-STOP,O,Absentee: One-Stop,2,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2531,Gwen Williams,NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2531,Gwen Williams,NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2531,Gwen Williams,NON,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2530,Melissa Calloway,NON,1,ELECTION DAY,V,Election Day,3,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2530,Melissa Calloway,NON,2,ONE-STOP,O,Absentee: One-Stop,10,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2530,Melissa Calloway,NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2530,Melissa Calloway,NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2530,Melissa Calloway,NON,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,OVER VOTE,,1,ELECTION DAY,V,Election Day,0,
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,OVER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,0,
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,OVER VOTE,,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,OVER VOTE,,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,OVER VOTE,,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2529,Ryan Patton,NON,1,ELECTION DAY,V,Election Day,5,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2529,Ryan Patton,NON,2,ONE-STOP,O,Absentee: One-Stop,9,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2529,Ryan Patton,NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2529,Ryan Patton,NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2529,Ryan Patton,NON,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2532,Todd Dulaney,NON,1,ELECTION DAY,V,Election Day,2,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2532,Todd Dulaney,NON,2,ONE-STOP,O,Absentee: One-Stop,2,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2532,Todd Dulaney,NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2532,Todd Dulaney,NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,2532,Todd Dulaney,NON,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,UNDER VOTE,,1,ELECTION DAY,V,Election Day,2,
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,UNDER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,4,
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,UNDER VOTE,,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,UNDER VOTE,,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,UNDER VOTE,,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,Write-In (Miscellaneous),NON,1,ELECTION DAY,V,Election Day,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,Write-In (Miscellaneous),NON,2,ONE-STOP,O,Absentee: One-Stop,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,Write-In (Miscellaneous),NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,Write-In (Miscellaneous),NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,GR,GRANT,0,Write-In (Miscellaneous),NON,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2528,Gidget Kidd,NON,1,ELECTION DAY,V,Election Day,6,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2528,Gidget Kidd,NON,2,ONE-STOP,O,Absentee: One-Stop,11,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2528,Gidget Kidd,NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2528,Gidget Kidd,NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2528,Gidget Kidd,NON,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2531,Gwen Williams,NON,1,ELECTION DAY,V,Election Day,6,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2531,Gwen Williams,NON,2,ONE-STOP,O,Absentee: One-Stop,3,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2531,Gwen Williams,NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2531,Gwen Williams,NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2531,Gwen Williams,NON,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2530,Melissa Calloway,NON,1,ELECTION DAY,V,Election Day,8,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2530,Melissa Calloway,NON,2,ONE-STOP,O,Absentee: One-Stop,11,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2530,Melissa Calloway,NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2530,Melissa Calloway,NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2530,Melissa Calloway,NON,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,OVER VOTE,,1,ELECTION DAY,V,Election Day,0,
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,OVER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,0,
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,OVER VOTE,,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,OVER VOTE,,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,OVER VOTE,,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2529,Ryan Patton,NON,1,ELECTION DAY,V,Election Day,7,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2529,Ryan Patton,NON,2,ONE-STOP,O,Absentee: One-Stop,10,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2529,Ryan Patton,NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2529,Ryan Patton,NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2529,Ryan Patton,NON,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2532,Todd Dulaney,NON,1,ELECTION DAY,V,Election Day,5,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2532,Todd Dulaney,NON,2,ONE-STOP,O,Absentee: One-Stop,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2532,Todd Dulaney,NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2532,Todd Dulaney,NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,2532,Todd Dulaney,NON,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,UNDER VOTE,,1,ELECTION DAY,V,Election Day,7,
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,UNDER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,4,
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,UNDER VOTE,,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,UNDER VOTE,,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,UNDER VOTE,,5,TRANSFER,T,Election Day: Transfer,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,Write-In (Miscellaneous),NON,1,ELECTION DAY,V,Election Day,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,Write-In (Miscellaneous),NON,2,ONE-STOP,O,Absentee: One-Stop,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,Write-In (Miscellaneous),NON,3,MAIL,M,Absentee: By-Mail,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,Write-In (Miscellaneous),NON,4,PROVISIONAL,P,Provisional,0,
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1442,ASHEBORO CITY SCHOOLS BOARD OF EDUCATION,NUL,3,UG,UNION GROVE,0,Write-In (Miscellaneous),NON,5,TRANSFER,T,Election Day: Transfer,0,
