"GEO_ID","NAME","B29002_001E","B29002_001M","B29002_002E","B29002_002M","B29002_003E","B29002_003M","B29002_004E","B29002_004M","B29002_005E","B29002_005M","B29002_006E","B29002_006M","B29002_007E","B29002_007M","B29002_008E","B29002_008M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 9th grade","Margin of Error!!Total:!!Less than 9th grade","Estimate!!Total:!!9th to 12th grade, no diploma","Margin of Error!!Total:!!9th to 12th grade, no diploma","Estimate!!Total:!!High school graduate (includes equivalency)","Margin of Error!!Total:!!High school graduate (includes equivalency)","Estimate!!Total:!!Some college, no degree","Margin of Error!!Total:!!Some college, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Graduate or professional degree","Margin of Error!!Total:!!Graduate or professional degree",
"1500000US371190055122","Block Group 2; Census Tract 55.12; Mecklenburg County; North Carolina","1483","401","5","10","12","20","319","132","462","194","217","137","378","206","90","48",
"1500000US371190055123","Block Group 3; Census Tract 55.12; Mecklenburg County; North Carolina","1931","467","79","87","178","94","384","213","407","165","224","160","468","213","191","150",
"1500000US371190055131","Block Group 1; Census Tract 55.13; Mecklenburg County; North Carolina","1190","310","10","16","36","41","149","103","270","108","193","113","267","109","265","111",
"1500000US371190055132","Block Group 2; Census Tract 55.13; Mecklenburg County; North Carolina","1010","262","9","14","61","69","109","57","304","161","165","121","271","101","91","52",
"1500000US371190055133","Block Group 3; Census Tract 55.13; Mecklenburg County; North Carolina","706","249","32","29","9","17","121","73","94","56","82","60","294","187","74","66",
"1500000US371190055151","Block Group 1; Census Tract 55.15; Mecklenburg County; North Carolina","2013","327","18","29","112","98","349","123","420","152","177","99","609","275","328","124",
"1500000US371190055161","Block Group 1; Census Tract 55.16; Mecklenburg County; North Carolina","1357","509","1","3","9","13","251","229","265","180","71","37","470","144","290","69",
"1500000US371190055171","Block Group 1; Census Tract 55.17; Mecklenburg County; North Carolina","758","192","0","14","0","14","66","52","142","122","41","32","373","151","136","71",
"1500000US371190055172","Block Group 2; Census Tract 55.17; Mecklenburg County; North Carolina","798","545","0","14","22","36","115","165","143","72","153","204","183","94","182","200",
"1500000US371190055173","Block Group 3; Census Tract 55.17; Mecklenburg County; North Carolina","1564","304","11","19","58","65","80","56","344","136","192","166","491","178","388","112",
"1500000US371190055191","Block Group 1; Census Tract 55.19; Mecklenburg County; North Carolina","1414","344","0","14","11","14","185","109","362","166","97","63","521","231","238","167",
"1500000US371190055192","Block Group 2; Census Tract 55.19; Mecklenburg County; North Carolina","92","78","0","14","0","14","0","14","11","17","0","14","37","49","44","60",
"1500000US371190055193","Block Group 3; Census Tract 55.19; Mecklenburg County; North Carolina","2132","420","38","55","134","88","295","208","269","184","453","266","778","260","165","118",
"1500000US371190055201","Block Group 1; Census Tract 55.20; Mecklenburg County; North Carolina","415","174","0","14","32","33","157","92","84","69","34","41","37","28","71","73",
"1500000US371190055202","Block Group 2; Census Tract 55.20; Mecklenburg County; North Carolina","1665","448","55","70","73","73","134","99","238","110","144","105","567","234","454","215",
"1500000US371190055203","Block Group 3; Census Tract 55.20; Mecklenburg County; North Carolina","1416","517","29","34","157","205","113","68","370","277","72","65","459","154","216","129",
"1500000US371190055221","Block Group 1; Census Tract 55.22; Mecklenburg County; North Carolina","1469","1026","0","14","0","14","339","329","558","496","51","59","330","242","191","124",
"1500000US371190055222","Block Group 2; Census Tract 55.22; Mecklenburg County; North Carolina","1861","595","111","168","62","93","287","210","240","168","354","230","490","215","317","144",
"1500000US371190055223","Block Group 3; Census Tract 55.22; Mecklenburg County; North Carolina","610","420","0","14","13","25","39","45","383","411","99","89","25","41","51","57",
"1500000US371190055251","Block Group 1; Census Tract 55.25; Mecklenburg County; North Carolina","1659","579","18","28","81","78","142","99","804","506","87","69","359","331","168","101",
"1500000US371190055252","Block Group 2; Census Tract 55.25; Mecklenburg County; North Carolina","1503","465","0","14","63","80","186","114","377","246","339","187","436","254","102","92",
"1500000US371190055261","Block Group 1; Census Tract 55.26; Mecklenburg County; North Carolina","1989","360","24","30","28","49","286","146","492","209","65","68","731","232","363","168",
"1500000US371190055262","Block Group 2; Census Tract 55.26; Mecklenburg County; North Carolina","510","209","38","60","0","14","103","98","125","120","27","32","173","103","44","51",
"1500000US371190055271","Block Group 1; Census Tract 55.27; Mecklenburg County; North Carolina","2314","522","12","23","18","29","545","269","467","304","236","133","646","264","390","253",
"1500000US371190055281","Block Group 1; Census Tract 55.28; Mecklenburg County; North Carolina","1414","368","0","14","39","42","139","96","190","88","139","139","559","278","348","169",
"1500000US371190055282","Block Group 2; Census Tract 55.28; Mecklenburg County; North Carolina","1740","386","1","4","1","2","189","138","363","285","143","117","660","199","383","145",
"1500000US371190055291","Block Group 1; Census Tract 55.29; Mecklenburg County; North Carolina","1151","280","28","43","20","22","157","71","349","224","120","75","357","147","120","73",
"1500000US371190055301","Block Group 1; Census Tract 55.30; Mecklenburg County; North Carolina","1826","402","27","23","68","54","299","146","271","138","256","172","694","192","211","90",
"1500000US371190055302","Block Group 2; Census Tract 55.30; Mecklenburg County; North Carolina","302","148","0","14","12","18","82","62","16","26","75","86","37","35","80","79",
"1500000US371190055311","Block Group 1; Census Tract 55.31; Mecklenburg County; North Carolina","1127","457","0","14","16","29","98","76","229","198","221","188","412","240","151","123",
"1500000US371190055312","Block Group 2; Census Tract 55.31; Mecklenburg County; North Carolina","3672","2113","54","75","52","77","306","199","583","397","1180","1301","1271","469","226","176",
"1500000US371190055321","Block Group 1; Census Tract 55.32; Mecklenburg County; North Carolina","759","620","0","14","0","14","27","45","379","384","60","100","155","139","138","135",
"1500000US371190055322","Block Group 2; Census Tract 55.32; Mecklenburg County; North Carolina","1524","492","0","14","31","57","201","158","634","320","49","76","375","152","234","152",
"1500000US371190055331","Block Group 1; Census Tract 55.33; Mecklenburg County; North Carolina","986","223","48","73","0","14","241","171","110","129","99","117","353","168","135","82",
"1500000US371190055341","Block Group 1; Census Tract 55.34; Mecklenburg County; North Carolina","660","327","0","14","53","82","88","97","274","202","164","143","81","65","0","14",
"1500000US371190055342","Block Group 2; Census Tract 55.34; Mecklenburg County; North Carolina","1545","633","0","14","0","14","161","215","381","266","356","230","329","208","318","250",
"1500000US371190055343","Block Group 3; Census Tract 55.34; Mecklenburg County; North Carolina","1541","470","6","11","38","25","633","404","278","161","207","131","279","160","100","70",
"1500000US371190055351","Block Group 1; Census Tract 55.35; Mecklenburg County; North Carolina","402","175","0","14","58","94","66","67","61","73","121","117","96","72","0","14",
"1500000US371190055352","Block Group 2; Census Tract 55.35; Mecklenburg County; North Carolina","2172","590","0","14","150","157","342","191","830","392","232","173","424","186","194","122",
"1500000US371190055361","Block Group 1; Census Tract 55.36; Mecklenburg County; North Carolina","253","218","0","14","0","14","30","48","0","14","83","123","12","20","128","142",
"1500000US371190055362","Block Group 2; Census Tract 55.36; Mecklenburg County; North Carolina","1195","329","90","96","0","14","173","141","458","232","112","108","319","283","43","55",
"1500000US371190055363","Block Group 3; Census Tract 55.36; Mecklenburg County; North Carolina","1592","680","0","14","46","57","186","119","323","282","297","290","460","230","280","313",
"1500000US371190055364","Block Group 4; Census Tract 55.36; Mecklenburg County; North Carolina","1053","468","0","14","18","31","80","62","148","111","70","73","488","292","249","374",
"1500000US371190056041","Block Group 1; Census Tract 56.04; Mecklenburg County; North Carolina","2020","379","3","10","2","10","357","162","767","197","398","188","406","129","87","62",
"1500000US371190056042","Block Group 2; Census Tract 56.04; Mecklenburg County; North Carolina","2889","361","0","14","0","14","345","210","2327","362","177","142","40","77","0","14",
"1500000US371190056043","Block Group 3; Census Tract 56.04; Mecklenburg County; North Carolina","1180","348","0","14","0","14","175","87","967","344","38","42","0","14","0","14",
"1500000US371190056091","Block Group 1; Census Tract 56.09; Mecklenburg County; North Carolina","1471","322","1","4","2","4","304","159","551","202","318","152","238","144","57","55",
"1500000US371190056092","Block Group 2; Census Tract 56.09; Mecklenburg County; North Carolina","546","253","0","14","0","14","28","34","313","194","143","133","62","72","0","14",
"1500000US371190056101","Block Group 1; Census Tract 56.10; Mecklenburg County; North Carolina","765","169","52","74","59","58","188","101","108","67","162","100","154","98","42","39",
"1500000US371190056102","Block Group 2; Census Tract 56.10; Mecklenburg County; North Carolina","1206","207","12","23","47","41","190","89","146","94","434","146","245","103","132","121",
"1500000US371190056111","Block Group 1; Census Tract 56.11; Mecklenburg County; North Carolina","557","184","0","14","38","40","174","137","51","36","39","42","225","91","30","26",
"1500000US371190056112","Block Group 2; Census Tract 56.11; Mecklenburg County; North Carolina","2398","710","89","102","10","17","538","283","547","215","485","378","595","274","134","77",
"1500000US371190056121","Block Group 1; Census Tract 56.12; Mecklenburg County; North Carolina","2055","610","25","38","0","14","205","164","625","339","173","139","666","269","361","246",
"1500000US371190056122","Block Group 2; Census Tract 56.12; Mecklenburg County; North Carolina","1979","487","31","35","54","64","376","182","537","190","194","120","570","207","217","113",
"1500000US371190056131","Block Group 1; Census Tract 56.13; Mecklenburg County; North Carolina","2486","350","68","60","12","20","296","105","650","177","343","145","598","160","519","138",
"1500000US371190056151","Block Group 1; Census Tract 56.15; Mecklenburg County; North Carolina","1708","148","37","29","49","29","278","73","463","145","290","94","377","88","214","73",
"1500000US371190056161","Block Group 1; Census Tract 56.16; Mecklenburg County; North Carolina","1415","438","29","22","90","105","262","90","476","286","96","61","392","211","70","45",
"1500000US371190056171","Block Group 1; Census Tract 56.17; Mecklenburg County; North Carolina","1179","264","47","70","10","20","247","123","237","115","88","62","449","158","101","64",
"1500000US371190056172","Block Group 2; Census Tract 56.17; Mecklenburg County; North Carolina","951","268","0","14","100","67","362","194","68","61","78","60","317","206","26","33",
"1500000US371190056181","Block Group 1; Census Tract 56.18; Mecklenburg County; North Carolina","1384","431","54","58","0","14","125","92","305","279","70","51","548","223","282","101",
"1500000US371190056182","Block Group 2; Census Tract 56.18; Mecklenburg County; North Carolina","1132","349","82","63","37","41","228","130","374","184","87","57","246","123","78","70",
"1500000US371190056191","Block Group 1; Census Tract 56.19; Mecklenburg County; North Carolina","2356","540","0","14","116","91","449","218","471","186","390","208","576","214","354","159",
"1500000US371190056192","Block Group 2; Census Tract 56.19; Mecklenburg County; North Carolina","1440","455","13","20","0","14","347","313","263","133","210","128","512","278","95","61",
"1500000US371190056211","Block Group 1; Census Tract 56.21; Mecklenburg County; North Carolina","2434","422","57","69","65","50","476","181","532","184","454","191","561","187","289","121",
"1500000US371190056212","Block Group 2; Census Tract 56.21; Mecklenburg County; North Carolina","1053","509","23","36","65","68","208","200","310","287","97","80","245","135","105","72",
"1500000US371190056213","Block Group 3; Census Tract 56.21; Mecklenburg County; North Carolina","741","305","0","14","34","33","146","113","138","90","126","89","239","119","58","52",
"1500000US371190056221","Block Group 1; Census Tract 56.22; Mecklenburg County; North Carolina","790","232","0","14","26","35","54","52","349","194","108","83","253","137","0","14",
"1500000US371190056222","Block Group 2; Census Tract 56.22; Mecklenburg County; North Carolina","702","478","1","4","1","4","415","450","89","99","57","65","85","90","54","59",
"1500000US371190056231","Block Group 1; Census Tract 56.23; Mecklenburg County; North Carolina","1558","605","63","99","69","67","538","291","413","226","172","155","236","191","67","62",
"1500000US371190056232","Block Group 2; Census Tract 56.23; Mecklenburg County; North Carolina","1722","526","0","14","19","32","258","232","723","474","119","118","529","210","74","97",
"1500000US371190056241","Block Group 1; Census Tract 56.24; Mecklenburg County; North Carolina","1937","426","90","125","134","132","197","103","614","234","348","152","400","135","154","102",
"1500000US371190056251","Block Group 1; Census Tract 56.25; Mecklenburg County; North Carolina","3198","810","110","117","28","57","182","117","1124","563","420","217","1020","402","314","206",
"1500000US371190056252","Block Group 2; Census Tract 56.25; Mecklenburg County; North Carolina","1611","634","0","14","0","14","220","162","342","183","133","116","560","360","356","185",
"1500000US371190056261","Block Group 1; Census Tract 56.26; Mecklenburg County; North Carolina","2476","685","42","54","199","99","650","299","352","170","306","191","729","496","198","120",
"1500000US371190056271","Block Group 1; Census Tract 56.27; Mecklenburg County; North Carolina","1590","570","60","56","175","119","764","326","205","172","72","75","314","265","0","14",
"1500000US371190056272","Block Group 2; Census Tract 56.27; Mecklenburg County; North Carolina","1211","411","18","31","69","79","155","136","461","219","52","61","143","125","313","226",
"1500000US371190056273","Block Group 3; Census Tract 56.27; Mecklenburg County; North Carolina","1437","391","0","14","31","51","213","98","476","242","17","30","477","233","223","136",
"1500000US371190057091","Block Group 1; Census Tract 57.09; Mecklenburg County; North Carolina","2134","628","26","23","48","39","280","92","570","213","113","56","877","580","220","111",
"1500000US371190057092","Block Group 2; Census Tract 57.09; Mecklenburg County; North Carolina","1830","482","7","12","204","183","527","242","313","135","164","146","487","160","128","61",
"1500000US371190057101","Block Group 1; Census Tract 57.10; Mecklenburg County; North Carolina","1157","358","68","52","32","29","142","86","336","124","252","274","210","90","117","87",
"1500000US371190057102","Block Group 2; Census Tract 57.10; Mecklenburg County; North Carolina","1690","344","9","14","314","194","237","106","472","166","127","73","373","150","158","82",
"1500000US371190057121","Block Group 1; Census Tract 57.12; Mecklenburg County; North Carolina","1426","288","8","12","0","14","455","190","285","124","98","79","406","129","174","90",
"1500000US371190057122","Block Group 2; Census Tract 57.12; Mecklenburg County; North Carolina","1114","241","22","33","37","49","226","95","326","153","75","43","229","78","199","102",
"1500000US371190057131","Block Group 1; Census Tract 57.13; Mecklenburg County; North Carolina","1785","273","0","14","38","36","253","104","438","169","188","110","487","158","381","137",
"1500000US371190057132","Block Group 2; Census Tract 57.13; Mecklenburg County; North Carolina","1563","326","4","12","33","36","387","233","327","150","136","73","522","131","154","74",
"1500000US371190057141","Block Group 1; Census Tract 57.14; Mecklenburg County; North Carolina","2377","543","8","13","10","16","453","191","511","175","169","81","879","439","347","103",
"1500000US371190057142","Block Group 2; Census Tract 57.14; Mecklenburg County; North Carolina","1179","266","17","28","142","148","238","95","226","102","136","72","310","125","110","83",
"1500000US371190057143","Block Group 3; Census Tract 57.14; Mecklenburg County; North Carolina","1248","477","29","26","0","14","134","80","330","186","305","194","314","204","136","93",
"1500000US371190057151","Block Group 1; Census Tract 57.15; Mecklenburg County; North Carolina","2344","372","46","37","67","38","612","213","672","218","283","118","442","131","222","99",
"1500000US371190057161","Block Group 1; Census Tract 57.16; Mecklenburg County; North Carolina","1352","276","13","22","42","52","255","116","223","122","98","65","434","156","287","109",
"1500000US371190057162","Block Group 2; Census Tract 57.16; Mecklenburg County; North Carolina","2003","629","26","30","299","181","570","213","414","258","95","66","411","246","188","112",
"1500000US371190057181","Block Group 1; Census Tract 57.18; Mecklenburg County; North Carolina","1348","381","22","42","59","75","498","229","333","157","119","112","233","117","84","66",
"1500000US371190057182","Block Group 2; Census Tract 57.18; Mecklenburg County; North Carolina","1203","237","60","48","15","24","286","115","271","117","85","63","320","141","166","122",
"1500000US371190057191","Block Group 1; Census Tract 57.19; Mecklenburg County; North Carolina","1485","533","129","122","73","62","255","150","597","422","61","58","228","105","142","87",
"1500000US371190057192","Block Group 2; Census Tract 57.19; Mecklenburg County; North Carolina","1225","325","21","38","178","132","219","143","108","83","163","109","300","112","236","166",
"1500000US371190057201","Block Group 1; Census Tract 57.20; Mecklenburg County; North Carolina","1773","257","0","14","27","30","514","242","328","143","258","106","382","159","264","109",
"1500000US371190057211","Block Group 1; Census Tract 57.21; Mecklenburg County; North Carolina","469","222","0","14","0","14","218","174","98","69","4","8","91","63","58","56",
"1500000US371190057212","Block Group 2; Census Tract 57.21; Mecklenburg County; North Carolina","2597","798","21","33","114","104","448","179","890","686","210","101","537","280","377","112",
"1500000US371190057221","Block Group 1; Census Tract 57.22; Mecklenburg County; North Carolina","1712","240","23","35","77","57","420","161","407","154","78","51","549","155","158","79",
"1500000US371190057231","Block Group 1; Census Tract 57.23; Mecklenburg County; North Carolina","1056","286","23","38","26","46","266","141","260","144","101","61","231","101","149","119",
"1500000US371190057232","Block Group 2; Census Tract 57.23; Mecklenburg County; North Carolina","1343","505","19","31","0","14","454","231","398","238","54","46","356","201","62","65",
"1500000US371190058111","Block Group 1; Census Tract 58.11; Mecklenburg County; North Carolina","1332","457","16","25","0","14","262","179","638","339","57","58","147","83","212","114",
"1500000US371190058112","Block Group 2; Census Tract 58.11; Mecklenburg County; North Carolina","421","200","0","14","49","76","64","41","68","57","14","27","208","120","18","30",
"1500000US371190058113","Block Group 3; Census Tract 58.11; Mecklenburg County; North Carolina","1297","249","19","29","2","3","51","53","143","98","145","108","649","178","288","123",
"1500000US371190058151","Block Group 1; Census Tract 58.15; Mecklenburg County; North Carolina","1805","280","0","14","28","28","321","181","243","81","57","36","648","114","508","164",
"1500000US371190058152","Block Group 2; Census Tract 58.15; Mecklenburg County; North Carolina","543","147","0","14","11","17","61","37","89","68","83","75","223","78","76","42",
"1500000US371190058161","Block Group 1; Census Tract 58.16; Mecklenburg County; North Carolina","2383","348","0","14","13","21","258","90","256","74","95","69","1130","297","631","143",
"1500000US371190058162","Block Group 2; Census Tract 58.16; Mecklenburg County; North Carolina","843","172","4","7","18","22","48","35","117","55","40","50","422","141","194","115",
"1500000US371190058171","Block Group 1; Census Tract 58.17; Mecklenburg County; North Carolina","857","188","8","12","0","14","75","56","176","85","68","59","330","104","200","91",
"1500000US371190058172","Block Group 2; Census Tract 58.17; Mecklenburg County; North Carolina","2182","322","15","23","39","28","227","90","327","111","122","62","814","169","638","155",
"1500000US371190058241","Block Group 1; Census Tract 58.24; Mecklenburg County; North Carolina","1381","318","37","41","176","124","393","181","272","167","50","54","231","104","222","116",
"1500000US371190058242","Block Group 2; Census Tract 58.24; Mecklenburg County; North Carolina","1380","353","6","9","38","36","83","66","242","112","110","84","589","195","312","142",
"1500000US371190058261","Block Group 1; Census Tract 58.26; Mecklenburg County; North Carolina","338","180","34","46","9","17","76","75","73","49","12","16","109","67","25","28",
"1500000US371190058262","Block Group 2; Census Tract 58.26; Mecklenburg County; North Carolina","1471","306","85","111","42","40","307","120","470","161","151","84","278","91","138","77",
"1500000US371190058271","Block Group 1; Census Tract 58.27; Mecklenburg County; North Carolina","1602","249","0","14","152","124","336","147","488","241","44","32","483","150","99","56",
"1500000US371190058281","Block Group 1; Census Tract 58.28; Mecklenburg County; North Carolina","1901","516","28","28","99","133","63","41","472","288","61","36","841","239","337","98",
"1500000US371190058282","Block Group 2; Census Tract 58.28; Mecklenburg County; North Carolina","177","75","0","14","8","13","13","20","14","20","0","14","102","68","40","35",
"1500000US371190058283","Block Group 3; Census Tract 58.28; Mecklenburg County; North Carolina","881","180","19","21","0","14","148","81","219","95","24","24","370","125","101","51",
"1500000US371190058291","Block Group 1; Census Tract 58.29; Mecklenburg County; North Carolina","556","206","13","21","0","14","66","70","176","113","24","24","227","167","50","39",
"1500000US371190058292","Block Group 2; Census Tract 58.29; Mecklenburg County; North Carolina","1036","357","5","10","0","14","212","163","360","314","56","56","355","161","48","56",
"1500000US371190058301","Block Group 1; Census Tract 58.30; Mecklenburg County; North Carolina","1129","243","29","30","11","19","190","80","447","229","92","41","213","91","147","77",
"1500000US371190058302","Block Group 2; Census Tract 58.30; Mecklenburg County; North Carolina","1308","264","0","14","24","30","168","72","251","90","192","93","532","160","141","75",
"1500000US371190058321","Block Group 1; Census Tract 58.32; Mecklenburg County; North Carolina","1887","219","1","2","41","57","57","36","199","106","55","44","852","201","682","167",
"1500000US371190058331","Block Group 1; Census Tract 58.33; Mecklenburg County; North Carolina","700","218","0","14","0","14","76","59","111","94","7","13","393","133","113","70",
"1500000US371190058332","Block Group 2; Census Tract 58.33; Mecklenburg County; North Carolina","1698","497","18","29","15","24","152","88","117","65","63","49","955","479","378","132",
"1500000US371190058333","Block Group 3; Census Tract 58.33; Mecklenburg County; North Carolina","1599","449","2","5","22","46","307","171","356","175","167","136","445","178","300","135",
"1500000US371190058341","Block Group 1; Census Tract 58.34; Mecklenburg County; North Carolina","2216","318","58","57","130","71","572","211","429","145","89","54","593","160","345","113",
"1500000US371190058342","Block Group 2; Census Tract 58.34; Mecklenburg County; North Carolina","869","258","0","14","25","31","66","68","179","107","88","54","367","174","144","61",
"1500000US371190058351","Block Group 1; Census Tract 58.35; Mecklenburg County; North Carolina","1743","205","5","7","39","25","204","62","301","84","80","38","739","113","375","154",
"1500000US371190058361","Block Group 1; Census Tract 58.36; Mecklenburg County; North Carolina","1520","331","30","34","22","25","378","150","389","211","96","61","485","137","120","59",
"1500000US371190058362","Block Group 2; Census Tract 58.36; Mecklenburg County; North Carolina","910","254","20","27","21","24","102","81","173","101","70","43","396","147","128","61",
"1500000US371190058391","Block Group 1; Census Tract 58.39; Mecklenburg County; North Carolina","648","229","0","14","8","13","144","148","179","120","61","67","185","116","71","60",
"1500000US371190058392","Block Group 2; Census Tract 58.39; Mecklenburg County; North Carolina","1176","145","0","14","29","27","131","62","176","81","59","37","571","113","210","59",
"1500000US371190058401","Block Group 1; Census Tract 58.40; Mecklenburg County; North Carolina","1609","320","6","10","35","28","175","86","200","89","66","41","790","257","337","98",
"1500000US371190058431","Block Group 1; Census Tract 58.43; Mecklenburg County; North Carolina","830","146","6","12","21","22","115","48","129","64","74","55","333","84","152","62",
"1500000US371190058432","Block Group 2; Census Tract 58.43; Mecklenburg County; North Carolina","1002","167","0","14","23","27","39","30","212","90","71","48","454","111","203","80",
"1500000US371190058451","Block Group 1; Census Tract 58.45; Mecklenburg County; North Carolina","558","159","0","14","0","14","78","58","105","60","68","36","270","115","37","39",
"1500000US371190058452","Block Group 2; Census Tract 58.45; Mecklenburg County; North Carolina","1648","457","0","14","0","14","200","138","234","126","222","210","545","168","447","239",
"1500000US371190058453","Block Group 3; Census Tract 58.45; Mecklenburg County; North Carolina","1300","451","131","195","12","18","220","207","151","113","141","101","268","128","377","146",
"1500000US371190058461","Block Group 1; Census Tract 58.46; Mecklenburg County; North Carolina","1066","253","0","14","21","28","87","80","143","81","102","108","426","121","287","103",
"1500000US371190058462","Block Group 2; Census Tract 58.46; Mecklenburg County; North Carolina","1573","282","0","14","76","50","99","66","166","94","83","50","694","161","455","113",
"1500000US371190058471","Block Group 1; Census Tract 58.47; Mecklenburg County; North Carolina","1334","458","0","14","39","53","229","128","189","126","48","31","557","313","272","87",
"1500000US371190058472","Block Group 2; Census Tract 58.47; Mecklenburg County; North Carolina","1928","273","0","14","15","23","121","58","280","119","173","75","911","178","428","154",
"1500000US371190058473","Block Group 3; Census Tract 58.47; Mecklenburg County; North Carolina","469","157","0","14","0","14","41","33","7","11","25","24","290","97","106","73",
"1500000US371190058481","Block Group 1; Census Tract 58.48; Mecklenburg County; North Carolina","1289","201","11","17","37","27","171","92","83","48","38","35","420","112","529","123",
"1500000US371190058482","Block Group 2; Census Tract 58.48; Mecklenburg County; North Carolina","1391","360","12","18","23","27","51","42","294","226","118","51","566","150","327","109",
"1500000US371190058483","Block Group 3; Census Tract 58.48; Mecklenburg County; North Carolina","632","175","0","14","29","30","133","73","91","72","48","30","285","111","46","31",
"1500000US371190058491","Block Group 1; Census Tract 58.49; Mecklenburg County; North Carolina","612","162","0","14","14","23","76","62","160","86","30","35","204","92","128","70",
"1500000US371190058492","Block Group 2; Census Tract 58.49; Mecklenburg County; North Carolina","2001","382","17","27","178","219","358","212","257","126","139","81","471","166","581","198",
"1500000US371190058501","Block Group 1; Census Tract 58.50; Mecklenburg County; North Carolina","2161","552","0","14","9","15","311","220","307","261","142","132","900","281","492","166",
"1500000US371190058511","Block Group 1; Census Tract 58.51; Mecklenburg County; North Carolina","1383","471","0","14","34","33","191","177","305","175","27","30","691","244","135","79",
"1500000US371190058512","Block Group 2; Census Tract 58.51; Mecklenburg County; North Carolina","1377","425","7","24","0","14","302","134","227","156","189","155","445","151","207","97",
"1500000US371190058521","Block Group 1; Census Tract 58.52; Mecklenburg County; North Carolina","1502","274","0","14","8","14","212","119","286","96","159","108","591","186","246","91",
"1500000US371190058531","Block Group 1; Census Tract 58.53; Mecklenburg County; North Carolina","1374","544","210","321","0","14","353","240","315","137","63","49","335","125","98","51",
"1500000US371190058532","Block Group 2; Census Tract 58.53; Mecklenburg County; North Carolina","214","94","0","14","0","14","22","29","63","49","8","24","108","56","13","22",
"1500000US371190058541","Block Group 1; Census Tract 58.54; Mecklenburg County; North Carolina","1433","445","4","8","4","7","253","144","421","260","121","106","420","191","210","113",
"1500000US371190058551","Block Group 1; Census Tract 58.55; Mecklenburg County; North Carolina","1000","291","69","85","0","14","134","76","122","81","18","31","420","178","237","122",
"1500000US371190058552","Block Group 2; Census Tract 58.55; Mecklenburg County; North Carolina","845","455","60","85","164","167","0","14","46","47","9","16","458","298","108","79",
"1500000US371190058553","Block Group 3; Census Tract 58.55; Mecklenburg County; North Carolina","1104","284","15","28","6","12","58","47","116","105","115","97","409","161","385","183",
"1500000US371190058561","Block Group 1; Census Tract 58.56; Mecklenburg County; North Carolina","1393","228","0","14","31","47","113","70","249","128","97","93","503","156","400","144",
"1500000US371190058571","Block Group 1; Census Tract 58.57; Mecklenburg County; North Carolina","1608","314","10","18","21","33","146","79","277","126","124","73","633","160","397","175",
"1500000US371190058581","Block Group 1; Census Tract 58.58; Mecklenburg County; North Carolina","775","237","0","14","63","72","128","117","110","106","87","63","271","123","116","91",
"1500000US371190058582","Block Group 2; Census Tract 58.58; Mecklenburg County; North Carolina","1191","259","0","14","33","40","109","70","248","128","274","217","359","134","168","99",
"1500000US371190058591","Block Group 1; Census Tract 58.59; Mecklenburg County; North Carolina","1959","192","0","14","27","23","75","68","315","129","107","92","961","156","474","146",
"1500000US371190058601","Block Group 1; Census Tract 58.60; Mecklenburg County; North Carolina","1815","320","0","14","61","32","145","92","229","112","59","52","813","252","508","165",
"1500000US371190058602","Block Group 2; Census Tract 58.60; Mecklenburg County; North Carolina","667","315","0","14","0","14","88","136","337","276","73","66","134","84","35","53",
"1500000US371190058611","Block Group 1; Census Tract 58.61; Mecklenburg County; North Carolina","1074","219","43","56","13","21","165","94","139","79","37","32","481","224","196","110",
"1500000US371190058612","Block Group 2; Census Tract 58.61; Mecklenburg County; North Carolina","757","187","19","29","16","18","48","36","166","67","51","43","347","154","110","64",
"1500000US371190058621","Block Group 1; Census Tract 58.62; Mecklenburg County; North Carolina","2324","477","13","21","123","130","73","58","559","198","191","146","863","351","502","143",
"1500000US371190058631","Block Group 1; Census Tract 58.63; Mecklenburg County; North Carolina","919","311","0","14","0","14","62","66","213","130","110","96","320","127","214","114",
"1500000US371190058632","Block Group 2; Census Tract 58.63; Mecklenburg County; North Carolina","1533","610","86","134","30","39","213","266","152","121","143","89","431","188","478","194",
"1500000US371190058641","Block Group 1; Census Tract 58.64; Mecklenburg County; North Carolina","1331","350","0","14","0","14","232","131","273","132","68","69","496","217","262","161",
"1500000US371190058642","Block Group 2; Census Tract 58.64; Mecklenburg County; North Carolina","1758","388","0","14","40","48","129","87","186","91","54","68","608","232","741","228",
"1500000US371190058651","Block Group 1; Census Tract 58.65; Mecklenburg County; North Carolina","1640","365","0","14","33","30","189","110","197","102","178","104","757","229","286","150",
"1500000US371190058661","Block Group 1; Census Tract 58.66; Mecklenburg County; North Carolina","1297","356","14","23","60","64","334","196","138","88","132","92","506","277","113","103",
"1500000US371190058662","Block Group 2; Census Tract 58.66; Mecklenburg County; North Carolina","1539","493","0","14","142","132","333","278","544","341","76","90","393","202","51","79",
"1500000US371190058663","Block Group 3; Census Tract 58.66; Mecklenburg County; North Carolina","219","166","0","14","0","14","26","44","40","65","78","74","48","65","27","34",
"1500000US371190058671","Block Group 1; Census Tract 58.67; Mecklenburg County; North Carolina","375","159","15","23","0","14","50","73","55","54","15","24","238","125","2","9",
